film_title,scene_index,heading,characters,dialogue_lines,dialogue_words,dialogue_q_rate,dialogue_excl_rate
Alien-Resurrection_Unknown,91,INT. THE BETTY - CONTINUOUS,CALL|RIPLEY|JOHNER|VRIESS,6,78,0.0,0.17
Alien-Resurrection_Unknown,92,EXT. BETTY - MOMENTS LATER,Ripley|Newborn|Call,0,0,0.0,0.0
Alien-Resurrection_Unknown,93,EXT. SAME - LATER,Vriess|Christie|Johner|Call|Ripley,8,66,0.25,0.125
Alien_Unknown,0,INT. WRECKED ALIEN SPACECRAFT - NIGHT,,0,0,0.0,0.0
Alien_Unknown,4,INT. HYPERSLEEP VAULT - DAY,ROBY|BROUSSARD|FAUST|MELKONIS|HUNTER|STANDARD,12,75,0.083,0.083
Alien_Unknown,8,EXT. SHIP - NIGHT / INT. BRIDGE - DAY,Standard|Roby|Broussard|Melkonis|Faust,6,66,0.1667,0.0
Alien_Unknown,12,INT. BRIDGE - OUTER SPACE,ROBY|STANDARD|BROUSSARD,10,108,0.1,0.0
Alien_Unknown,16,INTERIOR - LIFEBOAT - LATER,ROBY,6,134,0.0,0.0
Aliens_Unknown,0,FADE IN - SOMETIME IN THE FUTURE - SPACE,,0,0,0.0,0.0
Aliens_Unknown,1,INT. NARCISSUS,LEADER|WARRANT OFFICER RIPLEY|JONES,4,56,0.0,0.0
Aliens_Unknown,2,INT. HOSPITAL ROOM - TIGHT ON RIPLEY - GATEWAY STATION,RIPLEY|MED-TECH|MAN,8,104,0.25,0.0
Aliens_Unknown,4,EXT. PARK - DAY,RIPLEY|BURKE|JONES,10,164,0.1,0.0
Aliens_Unknown,5,INT. CORRIDOR - GATEWAY - DAY,RIPLEY|BURKE,6,85,0.0,0.0
Aliens_Unknown,6,INT. CONFERENCE ROOM - GATEWAY - DAY,RIPLEY|VAN LEUWEN|ECA REP|INSURANCE INVESTIGATOR,12,182,0.25,0.0
Aliens_Unknown,7,INT. CORRIDOR - DAY,RIPLEY|BURKE,4,45,0.0,0.0
Aliens_Unknown,8,INT. CONFERENCE ROOM - LATER,VAN LEUWEN|RIPLEY|BURKE,6,134,0.0,0.0
Aliens_Unknown,9,INT. CORRIDOR,RIPLEY|VAN LEUWEN|ELEVATOR PASSENGER,8,134,0.25,0.125
Aliens_Unknown,10,EXT. ALIEN LANDSCAPE - DAY,,0,0,0.0,0.0
Aliens_Unknown,11,EXT. COLONY COMPLEX,,0,0,0.0,0.0
Aliens_Unknown,12,INT. MAIN CONCOURSE - NEAR CONTROL BLOCK,,0,0,0.0,0.0
Aliens_Unknown,13,INT. OPERATIONS ROOM - CONTROL BLOCK,LYDECKER|SIMPSON,6,134,0.1667,0.0
Aliens_Unknown,14,INT. TRACTOR,RUSS JORDEN|ANNE|NEWT|TIM,8,134,0.125,0.125
Aliens_Unknown,15,EXT. TRACTOR,JORDEN|ANNE,4,56,0.25,0.25
Aliens_Unknown,16,EXT. LANDSCAPE - NIGHT,Tim|Newt|Anne|Russ Jorden,6,56,0.1667,0.3333
Aliens_Unknown,17,INT. RIPLEY'S APARTMENT - GATEWAY - DAY,Ripley|Jones|Bon,4,45,0.0,0.0
Aliens_Unknown,18,INT. CORRIDOR,Carter Burke|Lieutenant Gorman|Ripley,5,56,0.0,0.0
Aliens_Unknown,19,INT. RIPLEY'S APARTMENT - A LITTLE LATER,Ripley|Burke|Gorman,12,139,0.0833,0.0833
Aliens_Unknown,20,INT. APARTMENT - 24,RIPLEY|BURKE|JONES,8,66,0.125,0.125
Aliens_Unknown,21,INT. HYPERSLEEP VAULT - 30,RIPLEY|GORMAN|BURKE|APONE|HICKS|DIETRICH|HUDSON|VASQUEZ|DRAKE|FROST|CROWE|WIERZBOWSKI|FERRO|SPUNKMEYER|BISHOP,10,85,0.1,0.1
Aliens_Unknown,22,INT. SHOWERS - 31,HUDSON|VASQUEZ|FERRO|RIPLEY,4,36,0.25,0.0
Aliens_Unknown,23,INT. MESS HALL - 32,HUDSON|APONE|SPUNKMEYER|WIERZBOWSKI|HICKS|GORMAN|BURKE|BISHOP|RIPLEY,12,102,0.083,0.083
Aliens_Unknown,24,INT. READY ROOM - TIGHT ON APONE,APONE|GORMAN|BURKE|RIPLEY|HUDSON|HICKS|WIERZBOWSKI|VASQUEZ|DRAKE,20,276,0.1,0.1
Aliens_Unknown,25,INT. LOADING BAY - TIGHT ON MASSIVE FORKS,SPUNKMEYER|HICKS,0,0,0.0,0.0
Aliens_Unknown,26,INT. READY ROOM - ARMORY,WIERZBOWSKI|DRAKE|VASQUEZ,0,0,0.0,0.0
Aliens_Unknown,27,INT. LOADING BAY - ANGLE ON BURKE AND GORMAN,BURKE|GORMAN|RIPLEY|FROST|HUDSON|APONE|HICKS,6,66,0.33,0.0
Aliens_Unknown,28,INT. READY ROOM - ARMORY,APONE,1,24,0.0,0.125
Aliens_Unknown,29,INT. DROP-SHIP - APC,RIPLEY|HUDSON|HICKS|BURKE,5,104,0.0,0.125
Aliens_Unknown,30,INT. HOLD - APC,HICKS|FERRO|GORMAN|RIPLEY|VASQUEZ|DRAKE,4,56,0.25,0.0
Aliens_Unknown,31,INT. HOLD - APC,RIPLEY|BURKE|GORMAN|APONE|DRAKE|VASQUEZ,4,66,0.25,0.0
Aliens_Unknown,32,INT. HOLD - APC,GORMAN|RIPLEY|APONE|VASQUEZ,6,56,0.0,0.1667
Aliens_Unknown,33,EXT. COLONY COMPLEX,GORMAN|APONE|HICKS|VASQUEZ,5,54,0.0,0.2
Aliens_Unknown,34,EXT. COLONY BUILDING,APONE|HUDSON|VASQUEZ,4,38,0.0,0.0
Aliens_Unknown,35,INT. COLONY - MAIN CONCOURSE,VASQUEZ|APONE,0,0,0.0,0.0
Aliens_Unknown,36,INT. MAIN CONCOURSE - SECOND LEVEL,Hicks,1,5,0.0,0.0
Aliens_Unknown,37,INT. LOWER LEVEL - QUARTERS,Apone|Hudson|Vasquez,1,8,0.0,0.0
Aliens_Unknown,38,INT. DROP-SHIP - APC,Ripley|Hicks|Burke,2,24,0.0,0.0
Aliens_Unknown,39,INT. FIRST LEVEL,Hudson|Apone|Hicks,2,25,0.0,0.0
Aliens_Unknown,40,INT. APC - DAY,Gorman|Hudson|Hicks,4,36,0.0,0.0
Aliens_Unknown,41,EXT. COLONY COMPLEX - DAY,Hicks|Gorman|Burke|Bishop|Wierzbowski|Ripley,5,56,0.0,0.0
Aliens_Unknown,42,EXT. APC - SOUTH LOCK - DAY,Ripley|Wierzbowski,4,36,0.0,0.25
Aliens_Unknown,43,INT. CONTROL BLOCK CORRIDOR - DAY,Ripley|Gorman|Burke|Hicks|Wierzbowski|Frost,4,36,0.0,0.0
Aliens_Unknown,44,INT. CORRIDOR - DAY,FROST|RIPLEY,2,10,0.0,0.0
Aliens_Unknown,45,INT. MEDICAL WING - DAY,WIERZBOWSKI|GORMAN|FROST|RIPLEY|BURKE|HICKS,6,56,0.1667,0.0
Aliens_Unknown,46,INT. KITCHENS - DAY,HICKS|VASQUEZ|RIPLEY|NEWT,4,30,0.25,0.25
Aliens_Unknown,48,INT. OPERATIONS - ON NEWT - MANAGER'S OFFICE,NEWT|GORMAN|DIETRICH|RIPLEY,12,164,0.25,0.083
Aliens_Unknown,49,INT. OPERATIONS,HUDSON|BURKE|GORMAN,4,56,0.5,0.25
Aliens_Unknown,50,INT. OFFICE,RIPLEY|NEWT,10,139,0.3,0.1
Aliens_Unknown,51,INT. OPERATIONS,HUDSON|GORMAN|HICKS|APONE,5,56,0.0,0.4
Aliens_Unknown,52,EXT. ACHERON - TWILIGHT,,0,0,0.0,0.0
Aliens_Unknown,53,INT. APC - TIME,NEWT|RIPLEY,4,56,0.5,0.0
Aliens_Unknown,54,EXT. APC/STATION - TIME,GORMAN,2,24,0.5,0.0
Aliens_Unknown,55,INT. APC - TIME,RIPLEY|BURKE|GORMAN|NEWT,3,34,0.33,0.0
Aliens_Unknown,56,INT. COMPLEX - TIME,,0,0,0.0,0.0
Aliens_Unknown,57,INT. APC - TIME,RIPLEY|DIETRICH|GORMAN,6,56,0.1667,0.1667
Aliens_Unknown,58,INT. APC - TIME,RIPLEY|BURKE|GORMAN,6,66,0.1667,0.0
Aliens_Unknown,59,INT. ALIEN STRUCTURE - TIME,WIERZBOWSKI|HUDSON|GORMAN|APONE|VASQUEZ|DRAKE|HICKS,6,56,0.1667,0.0
Aliens_Unknown,60,INT. LARGER CHAMBER - DAY,GORMAN|HUDSON|APONE|DIETRICH|WOMAN,4,36,0.25,0.25
Aliens_Unknown,61,INT. COCOON CHAMBER - DAY,APONE|FROST|HUDSON,5,38,0.0,0.4
Aliens_Unknown,62,INT. COCOON CHAMBER - TIGHT ON SEVERAL WALLS AND CEILING NICHES - DAY,APONE|HUDSON|DIETRICH,4,30,0.25,0.25
Aliens_Unknown,63,INT. COCOON CHAMBER - DAY,VASQUEZ|DRAKE|GORMAN,3,25,0.0,0.33
Aliens_Unknown,64,INT. APC - DAY,HUDSON|HICKS|CROWE|GORMAN|RIPLEY|APONE,8,66,0.125,0.375
Aliens_Unknown,65,INT. COCOON CHAMBER - DAY,APONE|GORMAN|HUDSON|VASQUEZ|HICKS,6,66,0.167,0.333
Aliens_Unknown,66,INT. APC - DAY,RIPLEY|GORMAN,4,36,0.0,0.25
Aliens_Unknown,67,INT. APC - DAY,RIPLEY|GORMAN|BURKE,3,30,0.0,0.33
Aliens_Unknown,68,INT. COCOON CHAMBER - DAY,Hicks|Hudson|Burke|Drake|Vasquez,0,0,0.0,0.0
Aliens_Unknown,69,INT. APC - DAY,Vasquez|Hicks|Ripley|Burke|Hudson|Gorman|Newt,6,56,0.0,0.5
Aliens_Unknown,70,INT. APC - DAY,Gorman|Hicks|Ripley,0,0,0.0,0.0
Aliens_Unknown,71,INT. APC - DAY,Ripley|Newt|Hudson|Burke|Gorman|Vasquez,6,66,0.17,0.33
Aliens_Unknown,72,EXT. COLONY - DROP-SHIP,Spunkmeyer,0,0,0.0,0.0
Aliens_Unknown,73,INT. APC,VASQUEZ|HUDSON|RIPLEY|BURKE,12,204,0.083,0.083
Aliens_Unknown,74,INT. DROP-SHOP COCKPIT,FERRO,1,3,0.0,0.0
Aliens_Unknown,75,EXT. APC - LANDSCAPE - STATION,RIPLEY|NEWT|HUDSON|HICKS|BURKE,8,134,0.125,0.125
Aliens_Unknown,76,INT. OPERATIONS - DAY,HICKS|RIPLEY|HUDSON|BISHOP|NEWT,12,215,0.083,0.083
Aliens_Unknown,77,INT. OPERATIONS - DAY,RIPLEY|HUDSON|HICKS|NEWT,8,139,0.0,0.125
Aliens_Unknown,78,INT. SERVICE TUNNEL - SUBLEVEL - DAY,VASQUEZ|HUDSON,3,45,0.0,0.333
Aliens_Unknown,79,INT. SECOND LEVEL CORRIDOR - DAY,HICKS|RIPLEY|BURKE|NEWT|HUDSON,5,75,0.0,0.0
Aliens_Unknown,80,INT. MED LAB ANNEX - OPERATING ROOM 122,Ripley|Newt,10,155,0.1,0.1
Aliens_Unknown,81,INT. MED LAB 123,Ripley|Gorman|Bishop,8,145,0.25,0.0
Aliens_Unknown,82,INT. MED LAB ANNEX 124,Ripley|Burke,12,210,0.25,0.25
Aliens_Unknown,84,INT. OPERATIONS,Ripley|Hicks|Hudson|Vasquez,4,38,0.0,0.0
Aliens_Unknown,85,INT. OPERATIONS,Hicks|Ripley|Hudson|Bishop,6,47,0.0,0.0
Aliens_Unknown,86,INT. OPERATIONS - MINUTES LATER,Ripley|Hicks|Hudson|Vasquez|Bishop,12,134,0.25,0.0
Aliens_Unknown,87,INT. MED LAB,Ripley|Bishop|Vasquez,3,47,0.0,0.0
Aliens_Unknown,88,INT. MED LAB - DAY,HICKS|RIPLEY|VASQUEZ,3,20,0.0,0.0
Aliens_Unknown,89,INT. OPERATIONS - DAY,HICKS|RIPLEY|HUDSON|VASQUEZ,10,150,0.1,0.1
Aliens_Unknown,90,INT. CONDUIT - DAY,BISHOP,0,0,0.0,0.0
Aliens_Unknown,91,INT. OPERATIONS - DAY,HICKS|RIPLEY,6,70,0.17,0.0
Aliens_Unknown,92,INT. CORRIDOR - DAY,Ripley|Gorman|Burke|Vasquez,4,36,0.25,0.25
Aliens_Unknown,93,INT. MED LAB - O.R. - NIGHT,Ripley|Newt,2,22,0.0,0.0
Aliens_Unknown,94,EXT. Up-LINK TOWER - VIEW OF AP STATION - NIGHT,Bishop,1,10,0.0,0.0
Aliens_Unknown,95,INT. SULACO CARGO LOCK - IN ORBIT - NIGHT,,0,0,0.0,0.0
Aliens_Unknown,96,INT. OPERATING ROOM - TIGHT ON RIPLEY,RIPLEY|NEWT,6,30,0.0,0.1667
Aliens_Unknown,97,INT. OPERATIONS - TIGHT ON VIDEO MONITOR,RIPLEY|BURKE|HICKS,3,24,0.0,0.0
Aliens_Unknown,98,INT. OPERATING ROOM,RIPLEY|NEWT,5,36,0.0,0.0
Aliens_Unknown,100,INT. OPERATING ROOM,Ripley|Newt,0,0,0.0,0.0
Aliens_Unknown,101,INT. OPERATIONS,Hudson|Ripley|Burke|Hicks|Newt,10,120,0.1,0.2
Aliens_Unknown,102,INT. CORRIDOR,Hudson|Vasquez|Ripley,5,40,0.0,0.0
Aliens_Unknown,103,INT. CORRIDOR,Hudson|Vasquez|Ripley,3,20,0.0,0.0
Aliens_Unknown,104,INT. OPERATIONS - DAY,Hudson|Ripley|Hicks|Vasquez,12,164,0.083,0.167
Aliens_Unknown,105,INT. MED LAB CORRIDOR - DAY,Ripley|Burke|Newt,6,85,0.167,0.167
Aliens_Unknown,106,INT. OPERATIONS - DAY,Hicks|Hudson|Vasquez|Gorman,4,36,0.0,0.5
Aliens_Unknown,107,INT. CORRIDOR - DAY,Ripley|Hicks|Vasquez|Gorman,5,45,0.0,0.4
Aliens_Unknown,108,INT. MED LAB ANNEX - DAY,Vasquez|Ripley|Burke|Hicks,0,0,0.0,0.0
Aliens_Unknown,109,INT. MED LAB - DAY,Burke,0,0,0.0,0.0
Aliens_Unknown,110,INT. MED LAB ANNEX - DAY,Newt|Ripley|Hicks|Gorman|Vasquez,4,36,0.25,0.0
Aliens_Unknown,111,EXT. UP-LINK RELAY - LANDING FIELD - DAY,Bishop,1,25,0.0,0.0
Aliens_Unknown,112,INT. AIR DUCT - UNKNOWN,HICKS|RIPLEY|VASQUEZ|GORMAN,5,38,0.0,0.2
Aliens_Unknown,113,INT. SERVICE WAY - UNKNOWN,RIPLEY|NEWT|HICKS,3,18,0.0,0.33
Aliens_Unknown,114,INT. CHUTE - UNKNOWN,RIPLEY|NEWT|HICKS,3,20,0.0,0.33
Aliens_Unknown,115,INT. SUBBASEMENT - UNKNOWN,NEWT|RIPLEY,2,10,0.0,0.5
Aliens_Unknown,116,INT. SERVICE TUNNEL - DAY,Hicks|Ripley|Newt,4,36,0.0,0.0
Aliens_Unknown,117,INT. SUBBASEMENT - NIGHT,Newt,1,6,0.0,1.0
Aliens_Unknown,118,INT. SERVICE TUNNEL - NIGHT,Ripley|Hicks,6,56,0.0,0.33
Aliens_Unknown,119,EXT. LANDING FIELD - DAY,Bishop|Ripley|Hicks,4,25,0.25,0.5
Aliens_Unknown,120,EXT. PROCESSING STATION - DAY,,0,0,0.0,0.0
Aliens_Unknown,121,INT. DROP-SHIP - DAY,Ripley|Bishop|Hicks,8,66,0.125,0.125
Aliens_Unknown,122,INT. FREIGHT ELEVATOR - DAY,Ripley,0,0,0.0,0.0
Aliens_Unknown,123,INT. CORRIDOR - DAY,Ripley,1,24,0.0,0.0
Aliens_Unknown,124,INT. CATACOMB - UNKNOWN,Ripley|Burke,3,28,0.0,0.333
Aliens_Unknown,125,INT. EGG CHAMBER - UNKNOWN,Newt,0,0,0.0,0.0
Aliens_Unknown,126,INT. EGG CHAMBER - UNKNOWN,Ripley|Newt,2,15,0.0,0.0
Aliens_Unknown,127,INT. CATACOMBS - UNKNOWN,Ripley,0,0,0.0,0.0
Aliens_Unknown,128,INT. FREIGHT ELEVATORS - UNKNOWN TIME,Ripley,0,0,0.0,0.0
Aliens_Unknown,129,INT. SECOND LEVEL - UNKNOWN TIME,Ripley|Newt,0,0,0.0,0.0
Aliens_Unknown,130,INT. STAIRWELL - UNKNOWN TIME,Ripley,0,0,0.0,0.0
Aliens_Unknown,131,EXT. LANDING PLATFORM - UNKNOWN TIME,Ripley|Newt,4,15,0.0,0.5
Aliens_Unknown,132,INT. DROP-SHIP - DAY,Ripley|Newt|Bishop,1,3,0.0,1.0
Aliens_Unknown,133,EXT. STRATOSPHERE - NIGHT,,0,0,0.0,0.0
Aliens_Unknown,134,INT. DROP-SHIP - DAY,Bishop|Ripley|Newt|Hicks,2,36,0.0,0.0
Aliens_Unknown,135,INT. CARGO LOCK - DROP-SHIP - DAY,Bishop|Ripley|Newt|Alien Queen,3,56,0.0,0.0
Aliens_Unknown,136,INT. DARK CHAMBER - TIME,Ripley,0,0,0.0,0.0
Aliens_Unknown,137,INT. CHANNEL - TIME,Newt,0,0,0.0,0.0
Aliens_Unknown,138,INT. CARGO LOCK - TIME,Ripley|Queen,2,15,0.0,0.5
Aliens_Unknown,139,INT. LOADING LOCK - TIME,Ripley|Alien,0,0,0.0,0.0
Aliens_Unknown,140,INT. CARGO BAY - DAY,Newt|Bishop,0,0,0.0,0.0
Aliens_Unknown,141,INT. LOADING LOCK - DAY,Ripley|Bishop|Newt,4,36,0.5,0.0
Aliens_Unknown,142,INT. CORRIDOR - DAY,Ripley|Newt,4,22,0.5,0.0
Alone-in-the-Dark_Unknown,0,INT. FOREST - NIGHT,Young Edward,0,0,0.0,0.0
Alone-in-the-Dark_Unknown,1,EXT. FOREST - LATER THAT NIGHT,DEPUTIES,0,0,0.0,0.0
Alone-in-the-Dark_Unknown,2,EXT. ORPHANAGE - NIGHT,SHERIFF|DEPUTY ADAMS|SISTER CLARA,4,66,0.25,0.0
Alone-in-the-Dark_Unknown,3,INT. SHED - MOMENTS LATER,DEPUTY ADAMS|Young Edward,0,0,0.0,0.0
Alone-in-the-Dark_Unknown,4,INT. SHED - DAY,Deputy Adams|Young Edward,4,36,0.5,0.0
Alone-in-the-Dark_Unknown,5,INT. AIRPLANE - DAY,Edward Carnby|Small Boy|Small Boy's Mother,7,85,0.2857142857142857,0.0
Alone-in-the-Dark_Unknown,6,EXT. AIRPORT TERMINAL - DAY,Edward Carnby,0,0,0.0,0.0
Alone-in-the-Dark_Unknown,7,INT. CARNBY'S TAXI - DAY,Carnby|Cabbie,8,85,0.375,0.0
Alone-in-the-Dark_Unknown,8,EXT. MARKET STREET - DAY,Carnby|Pinkerton|Cabbie,2,15,0.0,0.0
Alone-in-the-Dark_Unknown,9,INT. HERBALIST STORE - DAY,Carnby|Pinkerton,1,7,0.0,0.0
Alone-in-the-Dark_Unknown,10,EXT. ALLEY - DAY,Carnby|Pinkerton|Beat Cop,1,3,0.0,0.0
Alone-in-the-Dark_Unknown,11,INT. ICE FACTORY - DAY,Carnby|Pinkerton,0,0,0.0,0.0
Alone-in-the-Dark_Unknown,12,INT. MUSEUM/MAIN HALL - DAY,ALINE CEDRAC|GUARD|DELIVERY GUY,10,155,0.1,0.1
Alone-in-the-Dark_Unknown,13,EXT. SHIP DECK - DAY,DR. LIONEL HUDGENS|CAPTAIN CHERNICK,4,66,0.0,0.0
Alone-in-the-Dark_Unknown,14,EXT. SHIP DECK,DR. LIONEL HUDGENS|CAPTAIN CHERNICK,1,3,0.0,0.0
Alone-in-the-Dark_Unknown,15,INT. CARNBY'S LOFT - DUSK,CARNBY|JOHN,6,112,0.0,0.0
Alone-in-the-Dark_Unknown,16,EXT. DOCKS - NIGHT,CREWMEN,0,0,0.0,0.0
Alone-in-the-Dark_Unknown,17,EXT. SHIP DECK - NIGHT,CAPTAIN CHERNICK|HUDGENS|FIRST MATE|CREWMAN BARNES,4,66,0.5,0.0
Alone-in-the-Dark_Unknown,18,INT. CARNBY'S LOFT,CARNBY,0,0,0.0,0.0
Alone-in-the-Dark_Unknown,19,INT. MUSEUM/ALINE'S OFFICE,ALINE,1,36,0.0,0.0
Alone-in-the-Dark_Unknown,20,EXT. SHIP DECK - DAY,CAPTAIN CHERNICK|HUDGENS|CREWMAN BARNES|FIRST MATE,6,56,0.1667,0.1667
Alone-in-the-Dark_Unknown,21,EXT. SHIP DECK - CONTINUED,CAPTAIN CHERNICK|HUDGENS|CREWMAN BARNES,4,36,0.0,0.0
Alone-in-the-Dark_Unknown,22,INT. CARNBY'S LOFT - AT THAT MOMENT,CARNBY,0,0,0.0,0.0
Alone-in-the-Dark_Unknown,23,INT. JOHN'S HOUSE/BEDROOM - AT THAT MOMENT,JOHN HOUGHTON|LINDA HOUGHTON,1,4,1.0,0.0
Alone-in-the-Dark_Unknown,24,INT. MUSEUM/ALINE'S OFFICE - AT THAT MOMENT,Aline,0,0,0.0,0.0
Alone-in-the-Dark_Unknown,25,INT. SHIP DECK,Captain Chernick|First Mate|Crewman Barnes,1,3,0.0,0.0
Alone-in-the-Dark_Unknown,26,INT. SHIP STORAGE ROOM,Hudgens,0,0,0.0,0.0
Alone-in-the-Dark_Unknown,27,INT. SHIP DECK - CONTINUOUS,Hudgens,0,0,0.0,0.0
Alone-in-the-Dark_Unknown,28,INT. BUREAU 713/HALLWAY - NIGHT,COMMANDER BURKE|AGENT MILES,6,56,0.33,0.0
Alone-in-the-Dark_Unknown,29,INT. BUREAU 713 HEADQUARTERS/CONTROL ROOM - CONTINUOUS,COMMANDER BURKE|AGENT MILES|AGENT KRASH|AGENT YONEK,4,36,0.25,0.0
Alone-in-the-Dark_Unknown,30,INT. ORPHANAGE/DEN - NIGHT - TWENTY YEARS AGO,YOUNG EDWARD|SISTER CLARA,4,36,0.5,0.0
Alone-in-the-Dark_Unknown,31,INT. CARNBY'S LOFT - DAY,CARNBY|LINDA,3,20,0.67,0.0
Alone-in-the-Dark_Unknown,32,EXT. JOHN'S HOUSE/FRONT PORCH - DAY,Linda|Carnby,6,56,0.5,0.0
Alone-in-the-Dark_Unknown,33,EXT. ORPHANAGE - DAY,Carnby|Sister Clara|Sophie|Young Girl,8,85,0.25,0.0
Alone-in-the-Dark_Unknown,34,INT. CARNBY'S LOFT - DAY,Carnby,2,24,0.0,0.0
Alone-in-the-Dark_Unknown,35,EXT. RESTAURANT PATIO - DAY,Carnby|Agent Paul Fischer,8,85,0.25,0.0
Alone-in-the-Dark_Unknown,36,INT. MUSEUM/ALINE'S OFFICE - NIGHT,ALINE|HUDGENS|GUARD,8,108,0.125,0.125
Alone-in-the-Dark_Unknown,37,INT. MUSEUM/MAIN HALL - DUSK,ALINE|CARNBY|GUARD,6,66,0.167,0.167
Alone-in-the-Dark_Unknown,38,INT. MUSEUM/ALINE'S OFFICE,ALINE|CARNBY,6,75,0.167,0.0
Alone-in-the-Dark_Unknown,39,INT. MUSEUM/ALINE'S OFFICE - MOMENTS LATER,ALINE|CARNBY,5,82,0.2,0.0
Alone-in-the-Dark_Unknown,40,INT. MUSEUM/MAIN HALL - NIGHT,GUARD,1,34,0.0,0.0
Alone-in-the-Dark_Unknown,41,INT. MUSEUM/HALLWAY - NIGHT,CARNBY|ALINE,4,45,0.5,0.0
Alone-in-the-Dark_Unknown,42,INT. MUSEUM/CERAMICS ROOM - NIGHT,GUARD,0,0,0.0,0.0
Alone-in-the-Dark_Unknown,43,INT. MUSEUM/HALLWAY 2 - NIGHT,CARNBY|ALINE,0,0,0.0,0.0
Alone-in-the-Dark_Unknown,44,INT. MUSEUM/CERAMICS ROOM - NIGHT,Aline|Carnby,1,5,0.0,0.0
Alone-in-the-Dark_Unknown,45,INT. MUSEUM/HALLWAY - NIGHT,Aline|Carnby,0,0,0.0,0.0
Alone-in-the-Dark_Unknown,46,INT. MUSEUM/STORAGE ROOM - NIGHT,Aline|Carnby,5,38,0.4,0.0
Alone-in-the-Dark_Unknown,47,INT. MUSEUM/HALLWAY 2 - CONTINUOUS,Aline|Carnby,1,9,0.0,0.0
Alone-in-the-Dark_Unknown,48,INT. MUSEUM/MAIN HALL - NIGHT,Aline|Carnby,0,0,0.0,0.0
Alone-in-the-Dark_Unknown,49,INT. MUSEUM/MAIN HALL - CONTINUOUS,Agents Barr|Cheung|Marko|Carnby|Aline,3,45,0.0,0.0
Alone-in-the-Dark_Unknown,50,INT. MUSEUM/MAIN HALL - AT THAT MOMENT,Agent Barr|Carnby|Aline|Agents Cheung|Marko,1,22,0.0,0.0
Alone-in-the-Dark_Unknown,51,EXT. MUSEUM - NIGHT,Commander Burke|Agent Miles|AGENTS,1,30,0.0,0.0
Alone-in-the-Dark_Unknown,52,INT. MUSEUM/MAIN HALL - DAY,Burke|Carnby|Aline|Agent Miles|Agent Barr,15,156,0.1333,0.0667
Alone-in-the-Dark_Unknown,53,EXT. MUSEUM - LATER,Aline|Carnby|Medic,4,36,0.0,0.0
Alone-in-the-Dark_Unknown,54,INT. MUSEUM/MAIN HALL - DAY,Burke|Aline|Agent Miles|Agents,6,66,0.1667,0.0
Alone-in-the-Dark_Unknown,56,INT. FISCHER'S LAB - NIGHT,FISCHER|CARNBY,8,108,0.375,0.0
Alone-in-the-Dark_Unknown,57,INT. FISCHER'S LAB - LATER,FISCHER|CARNBY|ALINE,4,45,0.5,0.0
Alone-in-the-Dark_Unknown,60,INT. FISCHER'S LAB - LATER,FISCHER|CARNBY,12,246,0.25,0.0
Alone-in-the-Dark_Unknown,61,INT. CARNBY'S LOFT - DAY,CARNBY,1,5,0.0,0.0
Alone-in-the-Dark_Unknown,62,INT. FISCHER'S LAB,FISCHER|AGENT MILES|HUDGENS,4,56,0.0,0.0
Alone-in-the-Dark_Unknown,63,EXT. CARNBY'S BUILDING - DAY,ALINE,0,0,0.0,0.0
Alone-in-the-Dark_Unknown,64,INT. CARNBY'S LOFT - CONTINUOUS,Aline|Carnby,5,34,0.2,0.0
Alone-in-the-Dark_Unknown,65,INT. FISCHER'S HOUSE/FOYER,Fischer|Sarah|Hudgens,3,15,0.67,0.0
Alone-in-the-Dark_Unknown,66,CUT TO:,Fischer,0,0,0.0,0.0
Alone-in-the-Dark_Unknown,67,INT. FOREST - NIGHT - TWENTY YEARS AGO,Young Edward,0,0,0.0,0.0
Alone-in-the-Dark_Unknown,68,INT. CARNBY'S LOFT - NIGHT,Carnby|Aline,0,0,0.0,0.0
Alone-in-the-Dark_Unknown,69,INT. CARNBY'S LOFT - LATER,Carnby|Aline,8,112,0.125,0.0
Alone-in-the-Dark_Unknown,72,INT. CARNBY'S LOFT - MOMENTS LATER,Carnby|Aline|John,5,34,0.0,0.2
Alone-in-the-Dark_Unknown,76,EXT. MINE - NIGHT,Burke|Carnby|Aline|Miles|Krash,6,66,0.1667,0.0
Alone-in-the-Dark_Unknown,77,INT. MINE ENTRANCE HALL - NIGHT,Burke|Miles|Aline|Carnby|Turner,8,95,0.125,0.0
Alone-in-the-Dark_Unknown,78,INT. MINE TUNNEL,Carnby|Aline|Burke|Barr|Cheung|Marko,4,47,0.0,0.0
Alone-in-the-Dark_Unknown,79,INT. TUNNEL CHAMBER,Carnby|Aline|Burke|Barr|Cheung|Marko,6,58,0.1667,0.1667
Alone-in-the-Dark_Unknown,80,INT. TUNNEL CHAMBER,BURKE|AGENT MILES|AGENT FEENSTRA,5,36,0.2,0.0
Alone-in-the-Dark_Unknown,81,INT. MINE ENTRANCE HALL,AGENT MILES,1,1,0.0,0.0
Alone-in-the-Dark_Unknown,82,INT. SHAFT,BURKE|AGENT MILES|CARNBY|ALINE,4,38,0.0,0.0
Alone-in-the-Dark_Unknown,83,EXT. MINE,AGENT MILES|KRASH,2,20,0.5,0.0
Alone-in-the-Dark_Unknown,84,INT. SHAFT - DAY,Carnby|Aline|Burke|Barr|Cheung,1,1,0.0,0.0
