film_title,scene_index,heading,tension_score,fear_emotion,sentiment,scene_summary
Alien-Resurrection_Unknown,10,INT. COCKPIT CONTINUOUS,0.0,0.0,0.2,"Elgyn and his crew prepare to dock with the Auriga, showcasing their camaraderie and authority."
Alien-Resurrection_Unknown,11,INT. CARGO BAY CONTINUOUS,0.0,0.0,0.1,"Elgyn checks on the cargo and interacts with his crew, emphasizing the urgency of their docking procedure."
Alien-Resurrection_Unknown,12,INT. HALL - CONTINUOUS,0.2,0.0,0.1,The crew discusses their status and the potential for trouble as they prepare for their next move.
Alien-Resurrection_Unknown,13,INT. CARGO BAY - CONTINUOUS,0.4,0.1,-0.1,"Vriess narrowly escapes a dangerous thresher while engaging in banter with his crewmates, highlighting their camaraderie."
Alien-Resurrection_Unknown,14,INT. BAY - CONTINUOUS,0.3,0.0,0.0,"The crew arrives at the bay, facing scrutiny from soldiers as they attempt to bring their own supplies aboard."
Alien-Resurrection_Unknown,15,INT. ANTECHAMBER - CONTINUOUS,0.2,0.0,0.1,"The crew navigates the antechamber, with Johner making inappropriate comments while Call expresses her discomfort."
Alien-Resurrection_Unknown,16,INT. PEREZIS CHAMBERS - LATER,0.2,0.0,0.5,"Perez and Elgyn discuss a transaction involving unusual currency and cargo, hinting at underlying tensions."
Alien-Resurrection_Unknown,17,INT. A CHAMBER,0.4,0.0,0.0,"Wren and others prepare to awaken sleeping subjects in cryotubes, leading to a tense moment as alien eggs are revealed."
Alien-Resurrection_Unknown,18,INT. CONFERENCE HALL,0.5,0.0,-0.2,"Ripley confronts Johner in a chaotic scene that escalates into violence, showcasing the crew's volatile dynamics."
Alien-Resurrection_Unknown,19,INT. SLEEP CHAMBERS - NIGHT,0.3,0.0,0.0,"Various characters are seen in their sleep chambers at night, creating an eerie atmosphere as they await awakening."
Alien-Resurrection_Unknown,20,INT. OBSERVATION ROOM - RIGHT,0.6,0.4,0.2,"Gediman observes aliens in a dimly lit room when Ripley surprises him, leading to an intimate moment amidst the eerie atmosphere."
Alien-Resurrection_Unknown,21,INTERIOR MESS HALL - NIGHT,0.4,0.1,0.3,"A poker game among the crew turns tense as they banter and drink, revealing their personalities and the stakes of their situation."
Alien-Resurrection_Unknown,22,INT. CELLBLOCK - MOMENTS LATER,0.7,0.5,-0.2,"Call enters Ripley's cell with a weapon, leading to a tense confrontation about survival and the horrors they face."
Alien-Resurrection_Unknown,24,INT. HALL - CONTINUOUS,0.7,0.5,-0.2,"Wren confronts a group of characters in a hall, leading to a tense standoff as they question each other's motives."
Alien-Resurrection_Unknown,25,INT. MESS HALL - CONTINUOUS,0.6,0.4,-0.1,"Tension escalates in the mess hall as characters confront each other, with Call attempting to assert her determination."
Alien-Resurrection_Unknown,26,INT. OBSERVATION LAB - CONTINUOUS,0.8,0.7,-0.5,"In the observation lab, aliens attack, leading to a horrifying scene as Gediman witnesses the gruesome aftermath."
Alien-Resurrection_Unknown,27,INT. MESS HALL - CONTINUOUS,0.75,0.6,-0.3,"The mess hall is filled with escalating tension as characters argue about their survival, interrupted by a distant scream."
Alien-Resurrection_Unknown,28,INT. HALLWAY BY LABS - TIME,0.8,0.9,-0.8,A technician is attacked by an alien while a guard fires wildly in a chaotic hallway filled with dead bodies.
Alien-Resurrection_Unknown,29,INT. PEREZ'S QUARTERS - CONTINUOUS,0.6,0.5,-0.5,"Perez, still waking up, receives alarming reports about the situation, including a sighting of an alien."
Alien-Resurrection_Unknown,30,INT. BARRACKS - CONTINUOUS,0.9,0.8,-0.9,"The barracks are in chaos as aliens attack soldiers, leading to screams and a call for evacuation."
Alien-Resurrection_Unknown,31,INT. HALLWAY BY ENGINE ROOM - CONTINUOUS,0.4,0.3,0.0,"Vriess cautiously navigates a dimly lit hallway, following the emergency lights towards safety."
Alien-Resurrection_Unknown,32,INT. NEXT HALL - CONTINUOUS,0.7,0.5,-0.2,Vriess senses danger in the hall as alien blood drips ominously from above.
Alien-Resurrection_Unknown,33,INT. LIFEBOAT BAY ONE - CONTINUOUS,0.3,0.0,0.2,Men rush into the lifeboat as Perez directs them to safety amidst the chaos.
Alien-Resurrection_Unknown,34,INT. BAY THREE - CONTINUOUS,0.9,0.8,-0.5,"An alien attacks men in the lifeboat, leading to chaos and a desperate fight for survival."
Alien-Resurrection_Unknown,35,INT. MESS HALL - CONTINUOUS,0.6,0.4,-0.3,"The group debates their next move amidst the chaos, with tensions rising and decisions to be made."
Alien-Resurrection_Unknown,36,INT. FALL - CONTINUOUS,0.8,0.9,-0.5,"Vriess is pursued by a beast in a dark hall, struggling to escape as soldiers attempt to seal off the area."
Alien-Resurrection_Unknown,37,INT. LIFEBOAT BAY 5 - CONTINUOUS,0.9,0.8,-0.6,"In a chaotic lifeboat bay, Perez tries to organize a search for survivors while an alien attacks, leading to a bloody confrontation."
Alien-Resurrection_Unknown,38,INT. HALL - CONTINUOUS,0.4,0.2,0.1,"The crew encounters a locked door while trying to escape, revealing the urgency of their situation as they discuss their next move."
Alien-Resurrection_Unknown,40,INT. CHAMBER - CONTINUOUS,0.9,0.8,-0.7,"In a large chamber, chaos ensues as an alien attacks, leading to a frantic struggle for survival among the characters."
Alien-Resurrection_Unknown,44,"INT. GUARDS, STATION - MOMENTS LATER",0.7,0.6,-0.2,"The group discusses the dangers of the ship and the breeding of the creatures, revealing a sense of urgency and fear."
Alien-Resurrection_Unknown,45,INT. LABS - LATER,0.5,0.4,-0.1,"Ripley leads the group cautiously through the labs, revealing her past encounters with the creatures."
Alien-Resurrection_Unknown,46,INT. LAB - CONTINUOUS,0.6,0.5,-0.3,"The group enters a trashed lab, encountering the aftermath of violence, which heightens their fear and urgency."
Alien-Resurrection_Unknown,48,INT. NEXT CHAMBER - CONTINUOUS,0.8,0.7,-0.5,"Ripley and the crew confront a terrified Purvis, who reveals he has something inside him. Tensions rise as they debate the best course of action amidst the danger."
Alien-Resurrection_Unknown,49,INT. OBSERVATION ROOM TWO - CONTINUOUS,0.9,0.8,-0.6,"The group discovers the aftermath of an attack by aliens, leading to a tense discussion about their next move as they witness the horror of the situation."
Alien-Resurrection_Unknown,50,INT. HALL - LATER,0.7,0.5,-0.4,"Ripley and Call share a tense moment as they confront their motives and the reality of their situation, leading to a critical decision point."
Alien-Resurrection_Unknown,52,INT. CLONING STORAGE FACILITY - CONTINUOUS,0.8,0.9,-0.8,"Ripley confronts the horrifying results of cloning attempts, leading to a moment of terror as she interacts with a grotesque hybrid of herself and an alien."
Alien-Resurrection_Unknown,53,INT. ROOM - LATER,0.6,0.5,-0.3,"Ripley and her team cautiously navigate a dark, flooded area of the ship, discussing the dangers ahead while remaining alert to potential threats."
Alien-Resurrection_Unknown,56,INT. STAIRWELL/KITCHEN - CONTINUOUS,0.9,0.8,-0.5,"The crew navigates a dark, underwater kitchen while being pursued by aliens, leading to a tense struggle for survival as they encounter alien threats and obstacles."
Alien-Resurrection_Unknown,60,INT. LIFTSHAFT - CONTINUOUS,0.9,0.8,-0.5,"Wren and Call are trapped in a lift shaft as aliens pound on the door. In a shocking turn, Wren shoots Call, leading to a tense escape as Ripley tries to reach them."
Alien-Resurrection_Unknown,64,INT. LIFT - CONTINUOUS,0.8,0.7,-0.5,"Call and Ripley face an alien in a lift, leading to a tense confrontation where they must escape as the alien attacks."
Alien-Resurrection_Unknown,65,INT. CHAPEL - CONTINUOUS,0.5,0.4,0.1,"Ripley and Call discuss a critical situation in a chapel, where Call is hesitant to proceed with a dangerous task involving the ship's systems."
Alien-Resurrection_Unknown,68,INT. HALL - CONTINUOUS,0.7,0.6,-0.5,Wren attempts to access a locked door but is met with unexpected challenges and the eerie presence of Call's voice.
Alien-Resurrection_Unknown,69,INT. CHAPEL - CONTINUOUS,0.5,0.4,-0.3,"Call and Ripley engage in a tense conversation about their existence, revealing deep emotional struggles and mechanical issues."
Alien-Resurrection_Unknown,70,INT. THE GARDEN - CONTINUOUS,0.4,0.3,0.1,"The crew navigates a vast garden space, discussing their situation while Ripley experiences discomfort, hinting at underlying tension."
Alien-Resurrection_Unknown,72,INT. HALL CONTINUOUS,0.8,0.7,-0.5,"The crew is ambushed by aliens in a narrow hall, leading to a desperate fight for survival."
Alien-Resurrection_Unknown,73,INT. HALL CONTINUOUS,0.9,0.8,-0.6,"St Just fights off the aliens with relentless firepower as chaos ensues, culminating in an explosive escape."
Alien-Resurrection_Unknown,74,INT. AIR VENT - CONTINUOUS,0.5,0.4,-0.2,"Ripley is captured by aliens in a dark, cramped air vent, hinting at her precarious situation."
Alien-Resurrection_Unknown,75,INT. WASTE TANK 5 - CONTINUOUS,0.7,0.6,-0.4,"Ripley is cocooned by aliens in a dark waste tank, emphasizing her vulnerability and the horror of her situation."
Alien-Resurrection_Unknown,76,INT. ANTECHAMBER - CONTINUOUS,0.2,0.1,0.0,"The crew moves through the antechamber, with Call hesitating as Purvis urges her to keep moving."
Alien-Resurrection_Unknown,77,"CUT TO: WASTE, TANK 5 - CONTINUOUS",0.8,0.9,-0.5,"Ripley finds herself suspended in a chamber surrounded by other victims and a grotesque Queen, revealing the horror of her situation."
Alien-Resurrection_Unknown,78,CUT TO: INT: LOADING DOCK - CONTINUOUS,0.3,0.0,0.1,"The crew rushes into the loading dock, preparing for their escape as they discuss the urgency of their situation."
Alien-Resurrection_Unknown,79,INT. THE BETTY,0.9,0.8,-0.6,"Tension escalates in the Betty as Wren threatens Call with a gun, leading to a chaotic standoff among the crew."
Alien-Resurrection_Unknown,80,INT. WASTE TANK 5 CONTINUOUS,0.8,0.9,-0.7,"Ripley struggles against her bonds as a new alien emerges, causing chaos and horror among the soldiers."
Alien-Resurrection_Unknown,81,INT. BETTY - CONTINUOUS,0.9,0.8,-0.6,"A chaotic confrontation erupts as Purvis is attacked by an alien, leading to a shocking and violent climax."
Alien-Resurrection_Unknown,82,INT. BY TANK - CONTINUOUS,0.5,0.4,0.1,"Ripley escapes through a vent as the newborn alien lunges at her, showcasing her agility and determination."
Alien-Resurrection_Unknown,83,INT. BETTY - CONTINUOUS,0.7,0.6,-0.5,"As the baby alien attacks, Johner tries to shoot it, leading to a tense moment where Call must defend herself."
Alien-Resurrection_Unknown,84,INT. VERTICAL AIR SHAFT - CONTINUOUS,0.8,0.7,-0.5,"Ripley climbs a vertical air shaft while being pursued by aliens, showcasing her agility and desperation."
Alien-Resurrection_Unknown,85,EXT. SPACE - CONTINUOUS,0.0,0.0,0.5,"The Auriga approaches Earth, revealing a transformed planet obscured by a metallic lattice."
Alien-Resurrection_Unknown,86,INT. DOCKING BAY - CONTINUOUS,0.9,0.8,-0.6,Ripley races against time to escape the closing airlock doors while being pursued by aliens.
Alien-Resurrection_Unknown,87,INT. AIRLOCK - CONTINUOUS,0.7,0.6,-0.4,"Ripley struggles to reach the hatch as the outer airlock door opens, revealing the vastness outside."
Alien-Resurrection_Unknown,88,INT. BETTY - CONTINUOUS,0.5,0.0,0.0,The crew of the Betty is in a tense situation as they prepare for a dangerous landing.
Alien-Resurrection_Unknown,89,INT. AIRLOCK/EXT. SKY CONTINUOUS,0.5,0.0,0.0,Ripley and the newborn struggle to hold on as the Betty shoots down from the airlock.
Alien-Resurrection_Unknown,90,EXT. THE BETTY - CONTINUOUS,0.7,0.5,-0.2,"The Betty swerves to avoid the Auriga, while Ripley fights to hold on as danger looms."
Alien-Resurrection_Unknown,91,INT. THE BETTY - CONTINUOUS,0.8,0.6,-0.3,"As the Betty crashes, Ripley and Call scramble to survive against the looming threat."
Alien-Resurrection_Unknown,92,EXT. BETTY - MOMENTS LATER,0.8,0.7,-0.5,"Ripley encounters a terrifying creature in the woods, leading to a frantic struggle for survival."
Alien-Resurrection_Unknown,93,EXT. SAME - LATER,0.2,0.1,0.5,"The group shares a moment of camaraderie by the campfire, reflecting on their situation and the uncertainty ahead."
Alien_Unknown,0,INT. WRECKED ALIEN SPACECRAFT - NIGHT,0.8,0.7,-0.5,"The crew of the starship SNARK discovers a wrecked alien spacecraft, leading to a series of terrifying events as they encounter a deadly parasite."
Alien_Unknown,4,INT. HYPERSLEEP VAULT - DAY,0.2,0.1,0.2,"The scene opens in a sterile hypersleep vault where six men awaken from stasis, feeling cold and disoriented. Their banter reveals a mix of humor and confusion as they adjust to their surroundings."
Alien_Unknown,8,EXT. SHIP - NIGHT / INT. BRIDGE - DAY,0.3,0.2,0.1,"The scene opens with ominous music and visuals of a ship in darkness, transitioning to a bridge where characters discuss their situation amidst swirling dust."
Alien_Unknown,12,INT. BRIDGE - OUTER SPACE,0.2,0.1,0.2,"The crew experiences the disorienting effects of light speed travel and discovers Broussard awake in the infirmary, leading to a tense exchange about his condition."
Alien_Unknown,16,INTERIOR - LIFEBOAT - LATER,0.1,0.0,0.5,"Roby, the last survivor of the commercial vessel SNARK, reflects on his situation while holding an alien skull, preparing to go to sleep in the lifeboat."
Aliens_Unknown,0,FADE IN - SOMETIME IN THE FUTURE - SPACE,0.5,0.3,0.1,"The scene introduces the lifeboat Narcissus drifting in space, devoid of life, as a massive dark hull descends towards it."
Aliens_Unknown,1,INT. NARCISSUS,0.6,0.4,0.2,"Inside the Narcissus, a dark and dormant atmosphere is established as figures enter, revealing Ripley in a hypersleep capsule."
Aliens_Unknown,2,INT. HOSPITAL ROOM - TIGHT ON RIPLEY - GATEWAY STATION,0.4,0.2,0.3,"Ripley awakens in a hospital room, greeted by a cheerful med-tech, as she struggles with her disorientation and the reality of her situation."
Aliens_Unknown,4,EXT. PARK - DAY,0.2,0.1,-0.2,Ripley learns about her daughter's death while conversing with Burke in a sterile environment.
Aliens_Unknown,5,INT. CORRIDOR - GATEWAY - DAY,0.1,0.0,0.1,Ripley and Burke discuss the upcoming inquiry as they walk through the corridor.
Aliens_Unknown,6,INT. CONFERENCE ROOM - GATEWAY - DAY,0.5,0.3,-0.3,"Ripley faces a board of inquiry, struggling to defend her actions while feeling the pressure of their skepticism."
Aliens_Unknown,7,INT. CORRIDOR - DAY,0.2,0.0,0.0,"Ripley expresses her frustration to Burke after the inquiry, feeling dismissed and misunderstood."
Aliens_Unknown,8,INT. CONFERENCE ROOM - LATER,0.2,0.1,-0.2,The board of inquiry informs Ripley of her suspension and questionable judgment.
Aliens_Unknown,9,INT. CORRIDOR,0.3,0.2,-0.1,"Ripley confronts Van Leuwen about the colony on LV-426, expressing her concern."
Aliens_Unknown,10,EXT. ALIEN LANDSCAPE - DAY,0.4,0.3,-0.3,"The harsh and bleak alien landscape is introduced, setting a foreboding atmosphere."
Aliens_Unknown,11,EXT. COLONY COMPLEX,0.5,0.4,-0.4,"The colony complex is depicted as a grim and industrial environment, hinting at danger."
Aliens_Unknown,12,INT. MAIN CONCOURSE - NEAR CONTROL BLOCK,0.0,0.0,0.0,"A central space on Acheron filled with tough, pragmatic people and children playing."
Aliens_Unknown,13,INT. OPERATIONS ROOM - CONTROL BLOCK,0.0,0.0,0.0,"In a cluttered operations room, Lydecker and Simpson discuss a survey team's findings."
Aliens_Unknown,14,INT. TRACTOR,0.0,0.0,0.0,Russ Jorden and his family discover an extraterrestrial ship while prospecting.
Aliens_Unknown,15,EXT. TRACTOR,0.0,0.0,0.0,"Jorden and Anne prepare to explore the alien ship, with Anne expressing nervousness."
Aliens_Unknown,16,EXT. LANDSCAPE - NIGHT,0.8,0.9,-0.7,"Tim and Newt are in a dark landscape when Anne arrives in panic, leading to a horrifying discovery."
Aliens_Unknown,17,INT. RIPLEY'S APARTMENT - GATEWAY - DAY,0.2,0.1,0.2,"Ripley sits in her apartment, reflecting on her life as she prepares for an unexpected visitor."
Aliens_Unknown,18,INT. CORRIDOR,0.3,0.2,0.1,"Burke and Gorman discuss the loss of contact with a colony, prompting Ripley to consider the implications."
Aliens_Unknown,19,INT. RIPLEY'S APARTMENT - A LITTLE LATER,0.7,0.6,-0.4,"Ripley confronts Burke and Gorman about returning to a dangerous situation, revealing her deep-seated fears."
Aliens_Unknown,20,INT. APARTMENT - 24,0.7,0.5,0.2,Ripley prepares for a dangerous mission while expressing her determination to eliminate the threat.
Aliens_Unknown,21,INT. HYPERSLEEP VAULT - 30,0.4,0.2,0.1,"The crew awakens from hypersleep, revealing their camaraderie and readiness for the mission ahead."
Aliens_Unknown,22,INT. SHOWERS - 31,0.2,0.1,0.3,"The crew discusses Ripley while she showers, highlighting their curiosity and humor."
